no	date	place	latitude	longitude	deep	mag	intensity	name
6	2011/04/01 19:49:44.1	秋田県内陸北部	40°15.4′N	140°21.8′E	12km	Ｍ5.0	５強
7	2011/04/01 19:28:35.1	福島県沖	37°24.4′N	141°21.0′E	32km	Ｍ4.1	２
8	2011/04/01 18:00:20.7	岩手県沖	40°05.0′N	142°48.7′E	25km	Ｍ4.2	１
9	2011/04/01 16:44:36.4	宮城県沖	38°16.7′N	142°11.8′E	39km	Ｍ4.0	１
10	2011/04/01 15:44:10.6	福島県沖	37°34.8′N	142°40.1′E	14km	Ｍ4.3	１
11	2011/04/01 12:36:22.9	宮城県沖	38°27.8′N	142°14.4′E	32km	Ｍ4.4	２
12	2011/04/01 12:23:17.4	福島県沖	37°39.8′N	143°23.1′E	45km	Ｍ4.9	１
13	2011/04/01 10:54:23.7	福島県沖	36°59.4′N	142°18.2′E	18km	Ｍ4.2	１
14	2011/04/01 07:25:46.1	三陸沖	37°51.8′N	143°24.0′E	45km	Ｍ4.9	１
15	2011/04/01 07:16:57.0	宮城県沖	38°18.1′N	141°44.3′E	51km	Ｍ4.3	３
16	2011/04/01 05:24:05.5	岩手県沖	39°12.9′N	142°23.3′E	31km	Ｍ4.0	１
17	2011/04/01 04:34:59.4	福島県沖	37°43.3′N	142°24.9′E	14km	Ｍ5.2	２
18	2011/04/01 02:21:35.9	福島県沖	36°57.5′N	141°13.0′E	34km	Ｍ4.4	３
19	2011/03/31 23:42:33.5	宮城県沖	38°23.6′N	142°39.9′E	25km	Ｍ4.5	２
20	2011/03/31 22:42:58.3	宮城県沖	38°25.8′N	142°12.6′E	27km	Ｍ4.2	２
21	2011/03/31 22:10:52.4	福島県沖	37°39.3′N	141°53.1′E	14km	Ｍ4.4	１
22	2011/03/31 19:59:52.1	宮城県沖	38°30.1′N	142°12.0′E	26km	Ｍ4.0	１
23	2011/03/31 19:30:30.1	宮城県沖	38°24.4′N	142°08.6′E	37km	Ｍ4.2	１
24	2011/03/31 19:28:26.5	福島県沖	37°17.8′N	141°13.2′E	17km	Ｍ4.0	２
25	2011/03/31 19:04:36.8	三陸沖	40°19.4′N	143°25.0′E	13km	Ｍ4.6	１
26	2011/03/31 16:21:01.1	岩手県沖	39°28.7′N	142°38.1′E	27km	Ｍ4.4	１
27	2011/03/31 16:15:29.6	宮城県沖	38°52.3′N	142°05.0′E	47km	Ｍ6.1	５弱
28	2011/03/31 15:27:24.8	三陸沖	39°08.2′N	142°59.3′E	16km	Ｍ4.5	１
29	2011/03/31 12:25:38.1	茨城県沖	36°46.7′N	141°35.3′E	49km	Ｍ4.6	２
30	2011/03/31 10:28:47.6	宮城県沖	38°13.4′N	141°55.9′E	47km	Ｍ4.3	２
31	2011/03/31 09:29:09.6	福島県沖	37°43.2′N	141°53.0′E	20km	Ｍ4.4	２
32	2011/03/31 08:52:10.5	父島近海	27°00.4′N	142°19.0′E	93km	Ｍ4.8	２
33	2011/03/31 07:50:54.5	岩手県沖	39°05.2′N	142°41.6′E	19km	Ｍ4.4	１
34	2011/03/31 07:37:01.1	宮城県沖	37°54.1′N	142°30.7′E	40km	Ｍ4.2	１
35	2011/03/31 05:33:29.7	茨城県沖	36°23.6′N	141°04.3′E	22km	Ｍ4.2	２
36	2011/03/31 05:00:21.1	千葉県東方沖	35°51.1′N	141°06.9′E	24km	Ｍ4.3	２
37	2011/03/31 04:45:59.3	宮城県沖	38°19.2′N	142°22.6′E	31km	Ｍ4.1	１
