no	date	place	latitude	longitude	deep	mag	intensity	name
35	1923/09/02 07:11:07.5	千葉県東方沖	35°21.9′N	140°31.2′E	11km	Ｍ5.2	１
36	1923/09/02 06:48:26.7	千葉県東方沖	35°19.3′N	140°26.2′E	37km	Ｍ5.4	２
37	1923/09/02 06:12:07.3	神奈川県東部	35°20.2′N	139°18.0′E	27km	Ｍ4.9	２
38	1923/09/02 06:08:52.1	神奈川県西部	35°25.2′N	139°22.8′E	8km	Ｍ4.4	１
39	1923/09/02 05:18:30.7	千葉県北西部	35°18.0′N	140°12.8′E	54km	Ｍ4.3	１
40	1923/09/02 04:13:27.2	山梨県東部・富士五湖	35°33.2′N	138°58.3′E	6km	Ｍ4.6	５
41	1923/09/02 04:08:27.4	千葉県南部	35°20.3′N	140°06.2′E	24km	Ｍ5.4	３
42	1923/09/02 03:35:49.7	東京都２３区	35°45.2′N	139°41.2′E	69km	Ｍ4.1	１
43	1923/09/02 02:58:54.7	山梨県東部・富士五湖	35°39.6′N	139°01.0′E	16km	Ｍ4.1	１
44	1923/09/02 02:24:09.5	東京湾	35°23.9′N	139°45.9′E	24km	Ｍ4.0	１
45	1923/09/02 02:13:36.4	千葉県東方沖	35°29.0′N	140°46.1′E	70km	Ｍ5.0	１
46	1923/09/02 02:02:23.4	千葉県南部	34°54.3′N	139°53.3′E	43km	Ｍ5.7	２
47	1923/09/02 01:59:28.5	千葉県南部	35°20.1′N	139°56.4′E	26km	Ｍ5.0	１
48	1923/09/02 01:52:27.2	静岡県東部	35°22.9′N	138°53.4′E	23km	Ｍ4.0	１
49	1923/09/02 01:35:55.2	千葉県南部	35°15.4′N	140°16.8′E	33km	Ｍ4.5	１
50	1923/09/02 01:17:27.9	東京湾	35°32.0′N	139°54.1′E	8km	Ｍ4.1	１
51	1923/09/02 01:12:16.2	東京湾	35°08.6′N	139°45.9′E	36km	Ｍ4.8	１
52	1923/09/02 00:40:46.2	千葉県南東沖	35°05.7′N	140°29.7′E	15km	Ｍ5.1	１
53	1923/09/01 23:30:17.2	山梨県東部・富士五湖	35°35.7′N	138°50.4′E	20km	Ｍ5.0	２
54	1923/09/01 23:25:02.1	山梨県東部・富士五湖	35°31.6′N	138°54.0′E	35km	Ｍ4.2	１
55	1923/09/01 22:52:17.6	伊豆大島近海	34°48.8′N	139°09.5′E	0km	Ｍ6.1	４
56	1923/09/01 21:58:25.2	山梨県中・西部	35°24.3′N	138°21.2′E	10km	Ｍ4.5	３
